remaining_obj,ac_weight,knapsack,ac_weight,knapsack,ac_weight,knapsack,ac_weight,total_fitness
0, 513, 1, 8464, 2, 3104, 3, 20686, 235
0, 24576, 1, 2704, 2, 5217, 3, 270, 235
0, 0, 1, 6480, 2, 1696, 3, 24591, 235
0, 16400, 1, 7104, 2, 9248, 3, 15, 235
0, 10816, 1, 17664, 2, 48, 3, 4239, 235
0, 17664, 1, 4208, 2, 10752, 3, 143, 235
0, 8625, 1, 16384, 2, 512, 3, 7246, 235
0, 24864, 1, 2560, 2, 0, 3, 5343, 235
0, 1536, 1, 24624, 2, 65, 3, 6542, 235
0, 22560, 1, 8449, 2, 720, 3, 1038, 235
0, 24, 1, 19329, 2, 1120, 3, 12294, 378
0, 256, 1, 49, 2, 26688, 3, 5774, 235
0, 20480, 1, 0, 2, 384, 3, 11903, 235
0, 0, 1, 27120, 2, 4609, 3, 1038, 235
0, 3248, 1, 512, 2, 16705, 3, 12302, 235
0, 2176, 1, 1137, 2, 0, 3, 29454, 235
0, 672, 1, 10240, 2, 16401, 3, 5454, 235
0, 5760, 1, 8192, 2, 16468, 3, 2347, 308
0, 16385, 1, 3152, 2, 8992, 3, 4238, 235
0, 2336, 1, 4688, 2, 128, 3, 25615, 235
0, 97, 1, 8320, 2, 5904, 3, 18446, 235
0, 593, 1, 17536, 2, 8480, 3, 6158, 235
0, 128, 1, 29216, 2, 17, 3, 3406, 235
0, 5824, 1, 2353, 2, 0, 3, 24590, 235
0, 16464, 1, 2336, 2, 4224, 3, 9743, 235
0, 14336, 1, 256, 2, 1185, 3, 16990, 235
0, 2832, 1, 24673, 2, 1154, 3, 4108, 308
0, 1, 1, 6272, 2, 26160, 3, 334, 235
0, 320, 1, 9728, 2, 18593, 3, 4126, 235
0, 256, 1, 16448, 2, 6785, 3, 9278, 235
0, 24768, 1, 7456, 2, 529, 3, 14, 235
0, 4224, 1, 25152, 2, 1296, 3, 2095, 235
0, 8769, 1, 1056, 2, 16528, 3, 6414, 235
0, 6288, 1, 17920, 2, 353, 3, 8206, 235
0, 64, 1, 18465, 2, 384, 3, 13854, 235
0, 3840, 1, 4336, 2, 16384, 3, 8207, 235
0, 1025, 1, 24656, 2, 2562, 3, 4524, 308
0, 8705, 1, 18544, 2, 4224, 3, 1294, 235
0, 18448, 1, 64, 2, 5416, 3, 8839, 308
0, 256, 1, 28672, 2, 1729, 3, 2110, 235
0, 1296, 1, 12928, 2, 33, 3, 18510, 235
0, 528, 1, 1024, 2, 24736, 3, 6479, 235
0, 17680, 1, 8224, 2, 517, 3, 6346, 308
0, 10368, 1, 4688, 2, 16672, 3, 1039, 235
0, 2048, 1, 22224, 2, 8193, 3, 302, 235
0, 3088, 1, 4352, 2, 65, 3, 25262, 235
0, 512, 1, 1105, 2, 22528, 3, 8622, 235
0, 10784, 1, 5200, 2, 256, 3, 16527, 235
0, 576, 1, 1073, 2, 384, 3, 30734, 235
0, 18512, 1, 9345, 2, 4864, 3, 46, 235
0, 1408, 1, 4608, 2, 18484, 3, 8267, 308
0, 0, 1, 1792, 2, 33, 3, 30942, 235
0, 16416, 1, 13184, 2, 3137, 3, 30, 235
0, 24576, 1, 416, 2, 1601, 3, 6174, 235
0, 16672, 1, 1152, 2, 8209, 3, 6734, 235
0, 0, 1, 30848, 2, 1376, 3, 543, 235
0, 8352, 1, 21504, 2, 2121, 3, 790, 308
0, 13376, 1, 560, 2, 385, 3, 18446, 235
0, 30208, 1, 448, 2, 2064, 3, 47, 235
0, 9217, 1, 4608, 2, 16848, 3, 2094, 235
0, 16897, 1, 7392, 2, 0, 3, 8478, 235
0, 16704, 1, 2081, 2, 8848, 3, 5134, 235
0, 8192, 1, 3328, 2, 4737, 3, 16510, 235
0, 24064, 1, 8225, 2, 128, 3, 350, 235
0, 0, 1, 6592, 2, 17952, 3, 8223, 235
0, 20001, 1, 192, 2, 12304, 3, 270, 235
0, 8192, 1, 353, 2, 2704, 3, 21518, 235
0, 10400, 1, 16, 2, 5633, 3, 16718, 235
0, 12608, 1, 512, 2, 16513, 3, 3134, 235
0, 2337, 1, 8192, 2, 1218, 3, 21020, 308
0, 14464, 1, 528, 2, 16449, 3, 1326, 235
0, 10881, 1, 16656, 2, 5152, 3, 78, 235
0, 577, 1, 8464, 2, 0, 3, 23726, 235
0, 4096, 1, 16465, 2, 3232, 3, 8974, 235
0, 2320, 1, 8256, 2, 161, 3, 22030, 235
0, 8704, 1, 16608, 2, 2305, 3, 5150, 235
0, 4416, 1, 3760, 2, 8192, 3, 16399, 235
0, 13313, 1, 2696, 2, 16, 3, 16742, 308
0, 8464, 1, 1601, 2, 18560, 3, 4142, 235
0, 5152, 1, 8960, 2, 18513, 3, 142, 235
0, 4097, 1, 336, 2, 2048, 3, 26286, 235
0, 17792, 1, 12304, 2, 2656, 3, 15, 235
0, 23937, 1, 80, 2, 32, 3, 8718, 235
0, 1296, 1, 10337, 2, 4224, 3, 16910, 235
0, 18560, 1, 13600, 2, 513, 3, 94, 235
0, 16481, 1, 4096, 2, 2192, 3, 9998, 235
0, 28896, 1, 528, 2, 3328, 3, 15, 235
0, 20769, 1, 16, 2, 8384, 3, 3598, 235
0, 16624, 1, 4357, 2, 9728, 3, 2058, 308
0, 2081, 1, 25920, 2, 4624, 3, 142, 235
0, 2192, 1, 28928, 2, 1120, 3, 527, 235
0, 2113, 1, 4240, 2, 9472, 3, 16942, 235
0, 4097, 1, 1232, 2, 8456, 3, 18982, 308
0, 800, 1, 9216, 2, 16528, 3, 6223, 235
0, 256, 1, 64, 2, 20112, 3, 12335, 235
0, 16512, 1, 9249, 2, 6416, 3, 590, 235
0, 16912, 1, 64, 2, 12672, 3, 3119, 235
0, 16384, 1, 6800, 2, 33, 3, 9550, 235
0, 160, 1, 3393, 2, 512, 3, 28702, 235
0, 9728, 1, 273, 2, 16416, 3, 6350, 235
0, 465, 1, 18432, 2, 4128, 3, 9742, 235
0, 7264, 1, 24576, 2, 656, 3, 271, 235
0, 1249, 1, 26624, 2, 0, 3, 4894, 235
0, 4288, 1, 8193, 2, 18208, 3, 2078, 235
0, 8192, 1, 52, 2, 20097, 3, 4426, 308
0, 0, 1, 4384, 2, 16577, 3, 11806, 235
0, 481, 1, 25108, 2, 3072, 3, 4106, 308
0, 4352, 1, 3088, 2, 8257, 3, 17070, 235
0, 8224, 1, 1025, 2, 22672, 3, 846, 235
0, 4176, 1, 8865, 2, 3072, 3, 16654, 235
0, 4353, 1, 2112, 2, 17552, 3, 8750, 235
0, 26192, 1, 2, 2, 6273, 3, 300, 308
0, 0, 1, 388, 2, 16913, 3, 15466, 308
0, 16640, 1, 4096, 2, 8193, 3, 3838, 235
0, 8512, 1, 128, 2, 4132, 3, 19995, 308
0, 4385, 1, 24592, 2, 128, 3, 3662, 235
0, 16544, 1, 4176, 2, 769, 3, 11278, 235
0, 320, 1, 1, 2, 23168, 3, 9278, 235
0, 6416, 1, 9281, 2, 672, 3, 16398, 235
0, 8576, 1, 1120, 2, 4625, 3, 18446, 235
0, 8817, 1, 3072, 2, 20736, 3, 142, 235
0, 10849, 1, 4224, 2, 16384, 3, 1310, 235
0, 785, 1, 20544, 2, 8320, 3, 3118, 235
0, 25104, 1, 1185, 2, 2112, 3, 4366, 235
0, 6721, 1, 16400, 2, 8224, 3, 1422, 235
0, 21760, 1, 2177, 2, 16, 3, 8814, 235
0, 4224, 1, 9760, 2, 18436, 3, 347, 308
0, 3137, 1, 304, 2, 8704, 3, 20622, 235
0, 1024, 1, 17136, 2, 6145, 3, 8462, 235
0, 10752, 1, 4481, 2, 17456, 3, 78, 235
0, 12800, 1, 3216, 2, 16416, 3, 335, 235
0, 16401, 1, 6176, 2, 1408, 3, 8782, 235
0, 2065, 1, 29376, 2, 1312, 3, 14, 235
0, 192, 1, 24576, 2, 305, 3, 7694, 235
0, 7168, 1, 609, 2, 16656, 3, 8334, 235
0, 784, 1, 4128, 2, 9409, 3, 18446, 235
0, 4608, 1, 8193, 2, 17508, 3, 2458, 308
0, 28944, 1, 1152, 2, 2593, 3, 78, 235
0, 4096, 1, 2689, 2, 320, 3, 25662, 235
0, 8224, 1, 321, 2, 22544, 3, 1678, 235
0, 144, 1, 29696, 2, 2625, 3, 302, 235
0, 24592, 1, 7168, 2, 577, 3, 430, 235
0, 10592, 1, 128, 2, 4624, 3, 17423, 235
0, 3072, 1, 624, 2, 20485, 3, 8586, 308
0, 8192, 1, 128, 2, 18949, 3, 5498, 308
0, 8720, 1, 257, 2, 3232, 3, 20558, 235
